,Drug,District,X_Coordinate,Y_Coordinate,Year,Latitude,Longitude
95,Crack,9,1171589.0,1869668.0,2011,41.79782889,-87.64628484
96,Cannabis,3,1180304.0,1860685.0,2007,41.7729831,-87.61460112
97,Cannabis,25,1143852.0,1912863.0,2002,41.91692502,-87.74692028
98,Crack,11,1148146.0,1898999.0,2005,41.87879909,-87.73150132
99,Heroin,18,1173001.0,1906745.0,2004,41.89954005,-87.64000908
100,Hallucinogens,19,1167465.0,1931054.0,2014,41.96636615,-87.65964105
101,Cannabis,7,1171782.0,1860764.0,2007,41.77339107,-87.64583816
102,Cannabis,7,1164967.0,1862231.0,2006,41.77756349,-87.67077899
103,Cannabis,4,1195915.0,1846487.0,2007,41.73365047,-87.55784532
104,Cannabis,2,,,2016,,
105,Crack,9,1167117.0,1870914.0,2005,41.80134497,-87.66264874
106,Crack,7,1171800.0,1860101.0,2012,41.77157133,-87.64579161
107,Cannabis,7,1168859.0,1858688.0,2013,41.76775789,-87.65661308
108,Cannabis,6,1177802.0,1847510.0,2010,41.73688639,-87.62417085
109,Heroin,11,1154840.0,1901084.0,2005,41.8843891,-87.70686621
110,Cannabis,5,1181186.0,1836771.0,2005,41.70734006,-87.61210264
111,Hallucinogens,10,1156105.0,1886835.0,2003,41.8452629,-87.70260538
112,Cannabis,6,1171140.0,1848166.0,2015,41.7388346,-87.64855917
113,Cannabis,15,1138899.0,1899460.0,2003,41.88023705,-87.76544378
114,Crack,18,1172307.0,1908305.0,2001,41.90383614,-87.64251197
115,Heroin,3,1179630.0,1859323.0,2001,41.76926106,-87.61711339
116,Cannabis,17,1146726.0,1923676.0,2004,41.94654248,-87.73608438
117,Cannabis,8,1156113.0,1863531.0,2013,41.7813135,-87.70320313
118,Cannabis,2,1179030.0,1879197.0,2011,41.82381084,-87.61870709
119,Crack,25,1137158.0,1910081.0,2001,41.90941386,-87.7715813
120,Cannabis,7,1170345.0,1864853.0,2005,41.78464318,-87.65098693
121,Cannabis,12,1155319.0,1901834.0,2003,41.88643757,-87.70508709
122,Crack,11,1147217.0,1896075.0,2001,41.87079311,-87.7349873
123,Cannabis,25,1141666.0,1918465.0,2008,41.93233823,-87.75481287
124,Cannabis,11,1148032.0,1906333.0,2005,41.89892659,-87.73173111
125,Cannabis,9,1167537.0,1870651.0,2005,41.80061426,-87.66111599
126,Crack,7,1167145.0,1868123.0,2007,41.79368554,-87.66262591
127,Cannabis,8,1156806.0,1862509.0,2010,41.77849502,-87.70068998
128,Cannabis,14,1159959.0,1912926.0,2001,41.91678043,-87.68774132
129,Crack,19,1167324.0,1931353.0,2011,41.96718966,-87.66015085
130,Crack,14,1153469.0,1908200.0,2006,41.90394345,-87.71171141
131,Heroin,11,1150080.0,1899044.0,2015,41.87888514,-87.72439881
132,Cannabis,6,1184082.0,1852827.0,2013,41.7513325,-87.60099732
133,Cannabis,7,1175268.0,1866851.0,2010,41.79001727,-87.63287758
134,Cannabis,3,1185698.0,1864497.0,2008,41.78331815,-87.5947083
135,Heroin,11,1144958.0,1895612.0,2007,41.8695655,-87.74329265
136,Crack,4,1184833.0,1843843.0,2008,41.72666187,-87.5985264
137,Cannabis,15,1143440.0,1902560.0,2007,41.88866016,-87.74869196
138,Cannabis,11,1153998.0,1901799.0,2014,41.88636796,-87.70993909
139,Cannabis,6,1176689.0,1851107.0,2002,41.7467821,-87.62814052
140,Crack,11,1148214.0,1899000.0,2005,41.87880053,-87.73125161
141,Cannabis,6,1183206.0,1842859.0,2008,41.72399962,-87.60451673
142,Heroin,18,1172740.0,1909425.0,2012,41.9068999,-87.64088826
143,Heroin,11,1148082.0,1899322.0,2007,41.87968667,-87.731728
144,Heroin,5,1183356.0,1831503.0,2004,41.69283384,-87.60431945
145,Cannabis,7,1167645.0,1866676.0,2003,41.78970408,-87.66083396
146,Cannabis,24,1164298.0,1950856.0,2004,42.02077113,-87.67072217
147,Cannabis,25,1150447.0,1909305.0,2008,41.90703524,-87.72278315
148,Crack,18,1173468.0,1906566.0,2001,41.8990385,-87.63829913
149,Heroin,25,1147324.0,1907647.0,2011,41.90254594,-87.73429789
150,Cocaine,4,1194833.0,1855572.0,2006,41.75860713,-87.56151062
151,Hallucinogens,15,1144446.0,1898000.0,2017,41.87612811,-87.74511229
152,Cannabis,2,1182386.0,1873939.0,2010,41.80930523,-87.60655839
153,Crack,11,1153910.0,1904755.0,2002,41.89448127,-87.71018341
154,Cannabis,7,1166414.0,1862613.0,2011,41.77858104,-87.66546339
155,Heroin,4,1192527.0,1854815.0,2008,41.75658632,-87.56998639
156,Heroin,11,1149044.0,1900332.0,2012,41.88243967,-87.72816949
157,Cannabis,17,1152827.0,1932500.0,2011,41.97063728,-87.71342419
158,Cannabis,7,1166785.0,1858959.0,2011,41.76854607,-87.6642075
159,Cannabis,25,1150703.0,1919018.0,2009,41.93368358,-87.72158822
160,Heroin,15,1142701.0,1904504.0,2013,41.89400851,-87.75135746
161,Cannabis,22,1172989.0,1830415.0,2010,41.6900827,-87.64230678
162,Cannabis,4,1196633.0,1848989.0,2008,41.74049838,-87.5551321
163,Cannabis,15,1141611.0,1902851.0,2009,41.8894927,-87.75540162
164,Cannabis,9,1175173.0,1870275.0,2008,41.7994152,-87.63312366
165,Cannabis,2,1187212.0,1868840.0,2009,41.79519986,-87.5890197
166,Heroin,11,1156167.0,1899645.0,2011,41.88041366,-87.70203215
167,Heroin,11,1152913.0,1904762.0,2005,41.89452029,-87.71384493
168,Heroin,15,1144321.0,1897907.0,2010,41.87587525,-87.74557359
169,Cannabis,3,1179954.0,1865151.0,2011,41.78524626,-87.61574751
170,Cannabis,8,1158837.0,1861168.0,2010,41.77477387,-87.69328075
171,Heroin,15,1141383.0,1902646.0,2003,41.88893437,-87.756244
172,Crack,10,1154223.0,1894344.0,2004,41.86590617,-87.70931187
173,Cannabis,22,1172749.0,1838303.0,2010,41.71173386,-87.64295394
174,Cannabis,11,1152073.0,1907615.0,2002,41.9023658,-87.71685473
175,Cannabis,11,1150483.0,1894425.0,2011,41.86620223,-87.72303965
176,Cocaine,9,1156460.0,1874476.0,2016,41.81134111,-87.70163607
177,Cannabis,5,,,2002,,
178,Cannabis,19,1171129.0,1932268.0,2005,41.96961755,-87.64613344
179,Cocaine,10,1157108.0,1887260.0,2007,41.84640887,-87.69891295
180,Heroin,11,1148177.0,1901118.0,2002,41.88461327,-87.73133291
181,Cannabis,25,1141008.0,1910131.0,2008,41.909481,-87.75743665
182,Cannabis,19,1171210.0,1927608.0,2007,41.9568286,-87.64597306
183,Heroin,7,1174223.0,1867619.0,2008,41.79214805,-87.63668646
184,Cannabis,24,1164306.0,1946138.0,2002,42.00782468,-87.67082711
185,Cannabis,5,1185279.0,1818451.0,2014,41.65697248,-87.59768703
186,Cannabis,10,1147298.0,1889007.0,2016,41.85139609,-87.7348708
187,Cannabis,5,1181505.0,1817649.0,2011,41.65485923,-87.61152113
188,Heroin,8,1161739.0,1852605.0,2008,41.751216,-87.68287976
189,Cannabis,6,1177483.0,1852629.0,2008,41.75094076,-87.62518522
190,Cannabis,17,1155376.0,1921119.0,2012,41.93935609,-87.70435843
191,Crack,3,1179567.0,1863737.0,2004,41.78137496,-87.61720958
192,Cannabis,4,1197125.0,1853151.0,2010,41.751907,-87.55319125
193,Crack,11,1150187.0,1903721.0,2004,41.89171725,-87.72388396
194,Crack,22,1173499.0,1846947.0,2006,41.73543766,-87.63995227
195,Crack,11,1152668.0,1905773.0,2011,41.89729942,-87.71471798
196,Cannabis,8,1147718.0,1864887.0,2014,41.78519927,-87.73394681
197,Cannabis,16,1133719.0,1929242.0,2013,41.96205491,-87.78376367
198,Cannabis,9,1162252.0,1881755.0,2006,41.83119673,-87.68018832
199,Heroin,6,1176942.0,1842324.0,2002,41.72267474,-87.62747741
200,Cannabis,8,1150780.0,1862712.0,2015,41.77917161,-87.72277664
201,Crack,7,1164903.0,1858013.0,2012,41.76599009,-87.67113267
202,Cannabis,6,1183053.0,1852803.0,2008,41.75129062,-87.60476881
203,Crack,20,1168713.0,1934093.0,2002,41.97467824,-87.65496392
204,Cocaine,12,1156542.0,1902303.0,2001,41.88769989,-87.70058322
205,Crack,14,1164242.0,1909909.0,2001,41.90841203,-87.67209113
206,Cannabis,6,1177744.0,1849756.0,2007,41.743051,-87.62431555
207,Heroin,15,1142186.0,1905811.0,2006,41.89760464,-87.75321645
208,Cocaine,7,1164481.0,1861317.0,2007,41.77506562,-87.67258642
209,Cannabis,18,1173785.0,1905531.0,2009,41.89619135,-87.63716566
210,Cannabis,4,1196724.0,1853140.0,2006,41.75188678,-87.55466106
211,Heroin,5,1179147.0,1833778.0,2011,41.69917348,-87.61966026
212,Cannabis,5,1176002.0,1829049.0,2002,41.68626734,-87.63131689
213,Cannabis,25,1146430.0,1917154.0,2007,41.92865118,-87.73733906
214,Cannabis,3,1188979.0,1858278.0,2012,41.76617475,-87.58287821
215,Crack,11,1158257.0,1896590.0,2004,41.871988,-87.69444137
216,Cannabis,2,1177861.0,1867918.0,2014,41.79288686,-87.62333754
217,Cocaine,9,1171479.0,1884120.0,2011,41.83748901,-87.64626446
218,Cannabis,10,1151009.0,1891492.0,2008,41.85814345,-87.72118541
219,Crack,5,1173922.0,1823153.0,2001,41.67013403,-87.63910527
220,Cannabis,4,1189862.0,1854688.0,2007,41.7563023,-87.57975702
221,Cannabis,10,1152498.0,1889138.0,2016,41.85165454,-87.71578196
222,Crack,6,1183309.0,1847474.0,2007,41.73666131,-87.60399622
223,Crack,11,1152772.0,1899305.0,2006,41.87954852,-87.71450732
224,Cannabis,15,1141386.0,1899763.0,2010,41.881023,-87.75630418
225,Cannabis,11,1151834.0,1907327.0,2012,41.90158021,-87.71774021
226,Heroin,15,1142855.0,1905702.0,2010,41.8972931,-87.75076198
227,Cannabis,15,1141695.0,1900395.0,2006,41.88275158,-87.7551539
228,Cannabis,3,1182717.0,1860597.0,2005,41.77268594,-87.6057585
229,Heroin,25,1142801.0,1907992.0,2012,41.90357812,-87.75090321
230,Heroin,3,1183094.0,1862428.0,2009,41.77770162,-87.60431963
231,Hallucinogens,15,1140373.0,1897154.0,2013,41.8738822,-87.76008789
232,Heroin,7,1171827.0,1868252.0,2007,41.79393801,-87.64545361
233,Crack,22,1170299.0,1831362.0,2004,41.69274022,-87.65212754
234,Heroin,25,1138775.0,1907869.0,2011,41.90331465,-87.76569483
235,Cannabis,3,1182717.0,1860597.0,2008,41.77268594,-87.6057585
236,Cannabis,11,1153379.0,1905787.0,2013,41.89732374,-87.71210618
237,Cannabis,7,1167646.0,1866629.0,2012,41.78957509,-87.66083164
