Drug,District,X Coordinate,Y Coordinate,Year,Latitude,Longitude
Crack,9,1169107,1873925,2002,41.80956464,-87.65526357
Cannabis,6,1167087,1850840,2006,41.74625997,-87.66333229
Cannabis,9,1172043,1875327,2005,41.8133478,-87.64445362
Crack,9,1166210,1870700,2004,41.8007771,-87.66598113
Cannabis,22,1169285,1838622,2011,41.71268476,-87.65563081
Crack,5,1173094,1827141,2004,41.68109602,-87.64201856
Cannabis,11,1156400,1899561,2008,41.88017845,-87.70117887
Cannabis,5,1176848,1833826,2009,41.69935717,-87.62807667
Cannabis,4,1194843,1836925,2006,41.70743789,-87.56208634
Cannabis,6,1183077,1852804,2003,41.7512928,-87.60468083
Cannabis,22,1175063,1838269,2002,41.71158933,-87.6344805
Cocaine,10,1158068,1888182,2006,41.84891943,-87.69536465
Cannabis,2,1177087,1873037,2005,41.80695139,-87.62602122
Crack,11,1156765,1899878,2003,41.88104094,-87.69983004
Cannabis,9,1169508,1871299,2008,41.80234992,-87.65386892
Heroin,10,1152836,1891811,2004,41.85898289,-87.7144707
Cannabis,4,1188320,1847443,2014,41.73645825,-87.58563876
Crack,25,1143809,1907547,2006,41.90233815,-87.74721173
Cannabis,25,1141233,1910136,2015,41.90949057,-87.75660996
Cannabis,12,1169359,1891326,2005,41.85730918,-87.65383441
Crack,19,1169175,1930734,2008,41.96545099,-87.65336305
Cannabis,5,1178992,1836888,2010,41.70771127,-87.62013349
Cannabis,15,1144183,1906031,2003,41.89817106,-87.74587608
Heroin,25,1150744,1907731,2010,41.90271022,-87.72173336
Heroin,15,1141397,1902646,2011,41.88893411,-87.75619259
Crack,7,1173896,1867008,2001,41.79047866,-87.63790364
Heroin,3,1180635,1864443,2014,41.78328782,-87.61327242
Crack,22,1174540,1841897,2013,41.72155671,-87.63628829
Hallucinogens,15,1139428,1904423,2001,41.89384653,-87.76338028
Crack,6,1167089,1850745,2010,41.74599924,-87.66332768
Cannabis,14,1154219,1917102,2009,41.92835635,-87.70871831
Crack,2,1176399,1878070,2001,41.8207779,-87.62839315
Cannabis,2,1182442,1871604,2013,41.80289651,-87.60642543
Cannabis,19,1162319,1917734,2001,41.92992483,-87.67893592
Crack,3,1187289,1858874,2003,41.76785052,-87.58905367
Crack,11,1153997,1901426,2003,41.88534443,-87.70995271
Cannabis,6,1183684,1852818,2011,41.75131709,-87.60245606
Cannabis,16,1133972,1925931,2015,41.95296473,-87.78291166
Cannabis,6,1164041,1853251,2007,41.75294065,-87.6744259
Cannabis,10,1147873,1890896,2001,41.85656873,-87.7327119
Cocaine,10,1158698,1888135,2001,41.84877759,-87.69305376
Heroin,15,1142870,1906767,2001,41.9002153,-87.75068032
Cannabis,2,1182386,1873939,2003,41.80930523,-87.60655839
Cannabis,11,1150880,1906040,2011,41.89806729,-87.72127811
Crack,25,1141440,1909066,2005,41.90655055,-87.75587599
Cannabis,24,1162043,1949448,2010,42.01695515,-87.67906008
Heroin,2,1177310,1876480,2001,41.81639424,-87.62509927
Cannabis,1,1176906,1897034,2005,41.87280506,-87.62596021
Cannabis,6,1166408,1852884,2001,41.75188348,-87.6657622
Cannabis,9,1175647,1868500,2007,41.79453381,-87.63143854
Cannabis,3,1180810,1857888,2009,41.76529623,-87.61283216
Cannabis,4,1193624,1850173,2007,41.74382151,-87.56611786
Cannabis,8,1160794,1862530,2015,41.7784712,-87.68606906
Heroin,10,1150089,1894415,2013,41.86618246,-87.72448633
Crack,9,1160407,1873431,2008,41.80839297,-87.68718746
Crack,20,1168735,1933257,2007,41.97238375,-87.65490736
Cannabis,5,1178852,1832498,2009,41.69566768,-87.62077918
Heroin,11,1149452,1894398,2014,41.86614819,-87.72682527
Cannabis,15,1141337,1901133,2009,41.88478336,-87.75645029
Cannabis,15,1142285,1899542,2014,41.88039991,-87.75300855
Cannabis,10,1153968,1891668,2012,41.85856801,-87.71031928
Crack,9,1161379,1870830,2001,41.8012354,-87.68369448
Heroin,11,1153543,1905875,2011,41.89756196,-87.71150149
Cocaine,10,1148661,1886386,2002,41.84417755,-87.72993581
Cannabis,15,1139772,1907463,2006,41.90218238,-87.76204251
Crack,11,1154053,1899336,2011,41.87960814,-87.70980283
Cannabis,10,1153147,1885474,2006,41.84158725,-87.71349701
Heroin,7,1164552,1858744,2002,41.76800346,-87.67239862
Cannabis,4,1194563,1852907,2007,41.7513008,-87.56258763
Crack,5,1176738,1826470,2013,41.67917368,-87.62869976
Cannabis,9,1165937,1868584,2006,41.79497636,-87.66704247
Cocaine,9,1159593,1869823,2012,41.79850891,-87.69027205
Crack,7,1168636,1866805,2003,41.79003674,-87.65719654
Cocaine,25,1149417,1907705,2004,41.90266473,-87.72660838
Heroin,11,1148250,1898351,2013,41.8770189,-87.73113614
Cannabis,4,1187728,1844044,2007,41.72714513,-87.58791547
Heroin,11,1150492,1906531,2001,41.89942223,-87.72269038
Cocaine,25,1151853,1914048,2009,41.92002288,-87.71749317
Heroin,11,1156864,1894979,2016,41.86759559,-87.69959933
Cannabis,7,1164199,1858277,2001,41.76672939,-87.67370566
Crack,11,1150225,1897735,2006,41.87529028,-87.72390052
Cannabis,11,1160444,1898805,2012,41.87802122,-87.68635067
Crack,1,1175361,1901695,2001,41.88562992,-87.63149262
Heroin,15,1140887,1904501,2007,41.89403385,-87.75801986
Cannabis,12,1168383,1894573,2001,41.86624036,-87.65732303
Cannabis,6,1172343,1852312,2002,41.75018542,-87.64402995
Cannabis,25,1140059,1907613,2015,41.90258875,-87.76098463
Cannabis,25,1136253,1910020,2007,41.90926268,-87.77490738
Cannabis,7,1170507,1855745,2013,41.75964618,-87.65065804
Heroin,2,1181100,1877615,2004,41.81942221,-87.61116184
Cannabis,2,1182577,1874691,2005,41.81136434,-87.6058345
Cannabis,15,1139888,1899379,2009,41.87999676,-87.7618142
Heroin,4,1185640,1850779,2005,41.74567605,-87.59535245
Cannabis,14,1153405,1910227,2003,41.909507,-87.71189255
Crack,15,1144208,1899225,2007,41.87949413,-87.74595537
Crack,11,,,2002,,
Cannabis,7,1168641,1866616,2004,41.789518,-87.65718365
Cannabis,15,1139050,1899737,2003,41.88099443,-87.76488258
Cannabis,10,1152475,1894470,2012,41.86628662,-87.71572561
Cannabis,4,1193556,1853551,2012,41.75309269,-87.56625667
Crack,15,1137038,1900142,2007,41.88214214,-87.7722609
Heroin,7,1164193,1858221,2001,41.76657584,-87.67372923
Cannabis,3,1183516,1863433,2006,41.7804496,-87.60274129
Cannabis,11,1151255,1904660,2010,41.89427308,-87.719937
Cannabis,22,1168737,1840316,2003,41.71734517,-87.65758907
Cannabis,7,1166082,1863220,2003,41.78025379,-87.66666327
Cannabis,10,1153849,1884213,2006,41.83811298,-87.71095442
Cannabis,3,1180195,1861345,2011,41.7747967,-87.61498047
Hallucinogens,11,1150270,1896740,2015,41.87255901,-87.72376124
Cannabis,7,1168013,1865360,2014,41.78608491,-87.65952243
Cannabis,14,1165056,1912342,2008,41.91507109,-87.66903168
Cannabis,11,1152188,1906676,2008,41.89978683,-87.71645712
Cannabis,6,1183279,1852561,2003,41.75062129,-87.60394815
Cannabis,11,1146387,1899777,2016,41.88096768,-87.73794027
Cannabis,9,1173619,1886950,2009,41.84520752,-87.63832789
Crack,11,1151895,1904088,2001,41.89269087,-87.71760154
Cannabis,7,1166854,1859310,2009,41.76950779,-87.66394457
Crack,11,1144702,1900080,2006,41.88183106,-87.74411991
Cannabis,5,1178229,1831287,2003,41.69235865,-87.62309675
Cannabis,6,1163955,1852256,2009,41.75021204,-87.67476897
Cannabis,10,1156081,1887616,2005,41.84740653,-87.70267241
Cannabis,11,1150396,1899637,2005,41.88050624,-87.72322303
Cannabis,5,1176699,1838930,2012,41.71336661,-87.62846927
Heroin,15,1141122,1904825,2002,41.89491862,-87.75714877
Cannabis,3,1180633,1865098,2010,41.78508525,-87.61325964
Crack,15,1143368,1905208,2013,41.89592793,-87.74889014
Cannabis,3,1190808,1856919,2003,41.76240156,-87.57621823
Heroin,15,1144415,1896519,2009,41.87206464,-87.74526337
Cannabis,9,1166914,1869225,2010,41.7967145,-87.66344149
Crack,8,1144777,1875380,2005,41.81404949,-87.74446643
Cannabis,11,1148390,1899802,2015,41.88099792,-87.73058468
Heroin,11,1149086,1898930,2004,41.87859161,-87.72805158
Crack,5,,,2002,,
Cannabis,2,1178154,1871244,2007,41.80200707,-87.62216225
Cannabis,25,1129512,1913858,2012,41.91991241,-87.79958354
Cannabis,9,1166409,1871562,2008,41.80313829,-87.66522676
Cannabis,9,1171222,1868924,2009,41.79579531,-87.64765245
Cocaine,10,1154443,1888031,2001,41.84857819,-87.70867284
Heroin,11,1155457,1897193,2010,41.87369942,-87.70470516
Heroin,9,1166524,1871398,2002,41.8026858,-87.66480968
Cannabis,17,1151985,1927223,2011,41.95617352,-87.71665996
Cannabis,9,1165107,1874674,2004,41.81170565,-87.66991371
Cannabis,3,1182456,1860755,2007,41.77312556,-87.60671035
Heroin,2,1181097,1878355,2007,41.8214529,-87.61115003
Cannabis,11,1151587,1904673,2014,41.89430223,-87.71871732
Cannabis,8,1157382,1862712,2004,41.77904043,-87.69857282
Heroin,3,1179993,1863678,2013,41.78120331,-87.61564959
Cannabis,2,1183713,1873888,2010,41.80913439,-87.60169285
Cannabis,11,1149512,1901446,2008,41.88548754,-87.72642205
Heroin,11,1148888,1899693,2016,41.8806892,-87.72875886
Cannabis,19,1167843,1929636,2006,41.96246694,-87.6582923
Crack,3,1180389,1861084,2013,41.77407604,-87.61427731
Cannabis,9,1165238,1869849,2005,41.79846251,-87.66956989
Cannabis,11,1151252,1904769,2008,41.89457225,-87.71994516
Hallucinogens,15,1139441,1901715,2007,41.8864152,-87.76339859
Cannabis,17,1153454,1932394,2001,41.97033394,-87.71112148
Cannabis,22,1165542,1835471,2006,41.70411792,-87.66942786
Heroin,6,1180575,1842419,2009,41.72285292,-87.61416735
Cannabis,3,1180005,1863280,2010,41.78011089,-87.61561778
Cannabis,22,1170946,1835181,2006,41.70320609,-87.64964776
Cannabis,7,1166831,1860122,2003,41.77173651,-87.66400571
Cannabis,8,1161112,1863135,2011,41.78012483,-87.68488652
Crack,5,1178972,1826282,2012,41.67860735,-87.62052814
Cannabis,15,1141497,1898830,2015,41.87846068,-87.75591964
Crack,8,1144700,1874824,2004,41.81252519,-87.74476285
Cannabis,17,1150807,1925666,2004,41.95192418,-87.7210315
Cannabis,7,1167111,1862074,2005,41.77708707,-87.66292354
Cannabis,10,1149320,1891565,2007,41.85837665,-87.72738326
Heroin,15,1141376,1903468,2013,41.89119016,-87.75624941
Cannabis,2,1176827,1865726,2009,41.78689516,-87.62719508
Cannabis,17,1152652,1927206,2009,41.95611367,-87.71420834
Crack,7,1170858,1858243,2011,41.76649336,-87.64929883
Crack,5,1179828,1826106,2012,41.67810491,-87.61740022
Heroin,15,1143761,1896506,2009,41.87204124,-87.74766483
Cannabis,1,1173966,1899280,2009,41.87903421,-87.63668728
Cannabis,15,1142238,1903986,2005,41.89259566,-87.75307079
Cannabis,15,1143290,1898767,2011,41.87825451,-87.74933761
Crack,11,1157774,1898240,2010,41.87652562,-87.6961697
Cannabis,2,1178159,1871244,2009,41.80200696,-87.62214391
Cannabis,11,1154256,1896836,2004,41.87274383,-87.7091242
Cannabis,15,1139006,1894121,2015,41.86558418,-87.76518064
Crack,8,1145084,1875482,2003,41.81432362,-87.74333774
Heroin,22,1167337,1830440,2016,41.69027387,-87.66299825
Heroin,11,1149451,1899354,2011,41.87974804,-87.72670035
Crack,12,1157524,1907277,2008,41.90132906,-87.69684149
Crack,5,1178803,1833862,2007,41.6994118,-87.62091728
Cannabis,12,1162276,1904791,2010,41.89440921,-87.67945653
Cannabis,15,1141540,1898831,2016,41.87846263,-87.75576172
Cannabis,25,1138052,1909762,2015,41.90852237,-87.7683048
Crack,11,1148974,1895794,2016,41.86998823,-87.72854395
Cannabis,16,1133057,1923044,2011,41.94505857,-87.78634305
Heroin,11,1147480,1898333,2002,41.8769843,-87.73396384
Crack,5,1173048,1828494,2004,41.68480988,-87.64214721
Crack,11,,,2008,,
Cannabis,15,1143827,1899255,2001,41.8795836,-87.74735361
Cannabis,10,1157723,1887796,2008,41.84786723,-87.69664134
Cannabis,3,1180824,1863353,2002,41.78029241,-87.61261298
Cannabis,9,1164927,1881302,2003,41.82989742,-87.67038637
Crack,3,1190276,1858087,2012,41.76561948,-87.57813047
Cannabis,12,1168919,1894549,2006,41.8661629,-87.65535604
Crack,5,1178324,1838348,2008,41.71173287,-87.62253558
Heroin,4,1197452,1851171,2006,41.74646559,-87.55205885
Cannabis,8,1161131,1859494,2013,41.77013302,-87.68491751
Crack,11,1153741,1899175,2003,41.87917256,-87.71095274
Cannabis,19,1168212,1930388,2007,41.96452247,-87.65691381
Crack,22,1168713,1847067,2004,41.73587143,-87.65748284
Cannabis,14,1154537,1919323,2008,41.93444459,-87.70749019
Cannabis,7,1175230,1868176,2006,41.79365406,-87.63297734
Heroin,4,1191177,1850198,2012,41.74394963,-87.57508291
Hallucinogens,7,1164003,1858896,2008,41.76843213,-87.6744067
Cocaine,11,1147221,1905309,2002,41.89613219,-87.73473615
Heroin,11,1144428,1898490,2008,41.87747307,-87.74516605
Cannabis,18,1172105,1908543,2005,41.90449369,-87.64324693
Cannabis,20,1167909,1935528,2004,41.97863335,-87.65787885
Cannabis,8,1160247,1865450,2010,41.78649537,-87.68799406
Cannabis,7,1169148,1856039,2013,41.76048244,-87.65563026
Heroin,15,1144113,1901841,2010,41.88667453,-87.74623849
Cannabis,12,1156564,1905746,2013,41.89714735,-87.70040917
Methamphetamines,19,1165265,1916112,2008,41.92541175,-87.66815641
Crack,10,1153290,1892123,2004,41.85983006,-87.71279593
Cannabis,7,1169285,1867296,2013,41.79137007,-87.65480263
Crack,15,1141085,1904864,2001,41.89502632,-87.75728371
Cannabis,14,1157304,1911294,2013,41.91235652,-87.69754021
Heroin,7,1166756,1862726,2006,41.77888383,-87.66420637
Crack,7,1164649,1867321,2005,41.79153783,-87.67180121
Heroin,3,1179549,1864469,2005,41.78338405,-87.61725323
Crack,24,1165401,1947503,2003,42.01154694,-87.66675927
Cocaine,2,1178522,1869060,2013,41.79600561,-87.62087904
Cannabis,11,1145797,1899817,2005,41.88108866,-87.74010572
Cannabis,15,1143571,1903996,2008,41.89259826,-87.74817491
Crack,5,1176792,1835901,2007,41.70505252,-87.62821951
Cannabis,5,1176678,1828388,2009,41.68443831,-87.62886197
Heroin,2,1175904,1883080,2001,41.83453689,-87.63005858
Cannabis,5,1178927,1827640,2008,41.68233493,-87.62065173
Cannabis,24,1166652,1944229,2003,42.00253621,-87.66225075
Heroin,11,1152709,1905109,2015,41.89547653,-87.71458498
Cannabis,8,1161626,1856687,2006,41.76241996,-87.68318081
Crack,15,1141228,1904299,2003,41.89347326,-87.75677244
Methamphetamines,24,1164818,1949525,2004,42.01710778,-87.66884662
Cannabis,11,1151252,1904776,2015,41.89459145,-87.71994497
Cannabis,18,1175242,1910836,2016,41.91071596,-87.63165507
Cannabis,20,1165333,1932237,2001,41.96965808,-87.66744622
Cannabis,15,1142511,1899185,2008,41.87941607,-87.75218757
Cannabis,2,1177699,1879203,2001,41.82385758,-87.62358983
Heroin,10,1151375,1894447,2012,41.86624515,-87.71976444
Cannabis,9,1165393,1874825,2001,41.81211395,-87.66886039
Crack,18,1171084,1908425,2007,41.90419237,-87.64700079
Heroin,11,1151170,1907349,2006,41.90165363,-87.7201786
Cannabis,22,1167210,1844990,2001,41.73020409,-87.66304855
Methamphetamines,12,1171810,1894776,2012,41.86672266,-87.64473633
Cocaine,9,1160463,1871441,2007,41.80293101,-87.68703695
Cannabis,10,1155270,1892582,2006,41.8610501,-87.70551554
Heroin,11,1156200,1894963,2013,41.86756511,-87.70203742
Cannabis,2,1182386,1873939,2009,41.80930523,-87.60655839
Cocaine,9,1158379,1877130,2010,41.8185851,-87.69452488
Heroin,11,1149627,1897720,2005,41.87526074,-87.72609655
Crack,11,1153581,1904626,2014,41.89413383,-87.71139517
Cannabis,3,1181458,1858289,2007,41.76638169,-87.61044471
Cannabis,25,1143233,1910935,2002,41.91164598,-87.74924275
Cannabis,4,1195767,1849179,2001,41.7410412,-87.5582987
Cannabis,14,1152739,1910201,2009,41.90944887,-87.71433985
Crack,9,1164243,1869872,2010,41.79854665,-87.67321811
Cannabis,22,1152573,1830709,2008,41.69131462,-87.71704338
Cannabis,9,1167257,1868803,2004,41.79554914,-87.66219575
Cannabis,24,1158489,1939773,2008,41.99048042,-87.69240442
Crack,8,1159557,1859106,2010,41.76910071,-87.6906978
Cannabis,9,1171197,1871313,2001,41.80235153,-87.64767424
Crack,4,1187727,1844077,2003,41.72723571,-87.58791809
Heroin,7,1166404,1858287,2004,41.76671014,-87.66562318
Cannabis,9,1163911,1869884,2002,41.79858657,-87.67443529
Cannabis,24,1161568,1948777,2009,42.01512386,-87.68082678
Crack,18,1172309,1908265,2004,41.90372634,-87.64250581
Cannabis,17,1151532,1931268,2003,41.96728221,-87.71821856
Cannabis,22,1166815,1829665,2009,41.68815827,-87.66493133
Cannabis,7,1174829,1855206,2009,41.75807189,-87.63483406
Cannabis,25,1141470,1910225,2009,41.90973042,-87.75573711
Cannabis,20,1158983,1934456,2011,41.97588018,-87.6907341
Cannabis,1,1176327,1901797,2003,41.88588808,-87.62794224
Cannabis,2,1182386,1873927,2002,41.8092723,-87.60655876
Crack,15,1139899,1899039,2005,41.87906356,-87.76178213
Cannabis,22,1175053,1836605,2010,41.7070233,-87.63456658
Cannabis,25,1141485,1910392,2014,41.91018841,-87.75567788
Crack,22,1167321,1830405,2004,41.69017816,-87.66305782
Heroin,11,1151836,1907273,2004,41.90143199,-87.71773429
Cannabis,5,1177297,1830686,2007,41.69073045,-87.62652698
Crack,18,1172105,1908543,2009,41.90449369,-87.64324693
Cannabis,11,1154228,1895173,2008,41.86818094,-87.70927139
Crack,5,1177463,1835161,2006,41.70300676,-87.62578466
Cannabis,12,1155356,1899848,2015,41.88098704,-87.70500462
Heroin,10,1150790,1894432,2015,41.86621544,-87.72191243
Crack,7,1176991,1857910,2005,41.76544353,-87.62682921
Crack,11,1147496,1907455,2003,41.90201577,-87.73367103
Crack,10,1155289,1890473,2001,41.85526239,-87.70550241
Heroin,11,1144476,1897150,2006,41.87379504,-87.74502353
Cannabis,15,1140979,1901859,2010,41.88678219,-87.75774706
Heroin,15,1144321,1897907,2009,41.87587525,-87.74557359
Crack,18,1171084,1908425,2005,41.90419237,-87.64700079
Cannabis,4,1201463,1841146,2014,41.7188554,-87.53770154
Crack,6,1183448,1847145,2013,41.73575527,-87.60349719
Cannabis,25,1139134,1910953,2008,41.91177098,-87.76430098
Cocaine,8,1152598,1869521,2005,41.79782091,-87.71593233
Cannabis,5,1178089,1825236,2006,41.67575697,-87.62379176
Cannabis,4,1203182,1833783,2008,41.69860698,-87.53165666
Cannabis,6,1165748,1851314,2008,41.7475892,-87.66822528
Cannabis,9,1170167,1883575,2004,41.83602218,-87.65109462
Cannabis,2,1182622,1873365,2005,41.80772465,-87.60571062
Crack,18,1173332,1906723,2004,41.89947234,-87.63879398
Crack,24,1166254,1948079,2004,42.01310923,-87.66360415
Cannabis,1,1176702,1888138,2003,41.84839846,-87.62697789
Crack,6,1164552,1853599,2016,41.75388486,-87.67254349
Cannabis,10,1159170,1887971,2005,41.84831788,-87.69132598
Cannabis,5,1178152,1833858,2016,41.69941558,-87.62330106
Heroin,6,1183649,1851234,2015,41.74697125,-87.60263361
Cannabis,2,1179937,1865817,2009,41.78707422,-87.61578946
Cannabis,5,1178557,1826402,2011,41.67894606,-87.62204356
Crack,19,1169349,1927089,2013,41.9554452,-87.65282972
Crack,9,1164206,1871204,2005,41.8022026,-87.67331629
Heroin,2,1180566,1880990,2008,41.82869577,-87.61301695
Cannabis,17,1149170,1927617,2002,41.9573098,-87.72699842
Cannabis,11,1156848,1897226,2005,41.87376191,-87.69959717
Cannabis,5,1176072,1837879,2003,41.71049658,-87.63079696
Crack,6,1164635,1852272,2005,41.75024163,-87.67227669
Cannabis,4,1194206,1854034,2008,41.75440215,-87.56385889
Crack,7,1165118,1862036,2015,41.77702519,-87.67023093
Cannabis,15,1139450,1898451,2007,41.8774582,-87.76344514
Cannabis,6,1167071,1851440,2015,41.7479068,-87.6633738
Heroin,2,1175826,1871120,2005,41.80171934,-87.63070362
Crack,7,1167997,1867377,2001,41.79162015,-87.65952313
Cannabis,3,1181373,1861218,2010,41.77442112,-87.61066606
Crack,9,1167651,1870927,2007,41.80136919,-87.66068999
Cannabis,9,1157333,1880986,2001,41.82918772,-87.69825745
Cocaine,25,1142922,1920158,2006,41.93696064,-87.75015485
Heroin,3,1183830,1862582,2013,41.77810705,-87.60161667
Cannabis,25,1151493,1915707,2006,41.92458241,-87.7187722
Crack,11,1150203,1898398,2012,41.87711005,-87.72396402
Heroin,15,1142517,1905900,2007,41.89784272,-87.7519985
Cannabis,12,1159472,1906863,2001,41.90015313,-87.6896977
Crack,10,1152039,1889447,2003,41.85251152,-87.71745849
Cannabis,12,1161324,1898653,2009,41.87758587,-87.68312375
Cannabis,5,1178487,1830054,2010,41.68896927,-87.62218944
Cocaine,10,1158364,1889551,2015,41.85267007,-87.6942409
Cannabis,4,1199123,1844569,2011,41.72830741,-87.54615733
Crack,6,,,2016,,
